PhraseId	SentenceId	Phrase	Sentiment
63001	3189	the worst titles in recent cinematic history	0
125563	6746	Time literally stops on a dime in the tries-so-hard-to-be-cool `` Clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life	0
93818	4894	As plain and pedestrian as catsup --	0
64339	3257	But the movie that does n't really deliver for country music fans or for family audiences	0
140919	7642	brutally labored and unfunny hokum	0
23426	1063	could be the worst film a man has made about women since Valley of the Dolls .	0
150151	8178	no character ,	0
64111	3243	contrived nonsense	0
96481	5041	traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at	0
116123	6188	dumb , credulous , unassuming , subordinate	0
42156	2028	a one-star rating	0
128633	6919	's the kind of under-inspired , overblown enterprise that gives Hollywood sequels a bad name	0
16147	695	is DOA	0
152762	8336	's the perfect cure for insomnia .	0
56527	2839	The three leads produce adequate performances , but what 's missing from this material is any depth of feeling .	0
63008	3189	, Ballistic : Ecks Vs. Sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase .	0
70190	3574	It 's super - violent , super-serious and super-stupid .	0
62994	3189	In addition to sporting one of the worst titles in recent cinematic history	0
55439	2767	could n't find stardom if MapQuest emailed him point-to-point driving directions .	0
143309	7779	be a power outage during your screening so you can get your money back	0
131541	7088	a story that is so far-fetched it would be impossible to believe if it were n't true	0
153250	8369	a lousy one	0
16855	730	guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed	0
119328	6379	an inexpressible and drab wannabe	0
77042	3963	A film of empty , fetishistic violence in which murder is casual and fun .	0
119551	6390	critical and commercial disaster	0
69186	3515	is confused in Death to Smoochy into something both ugly and mindless	0
73392	3751	as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful	0
104923	5543	the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line	0
31128	1453	Dull , a road-trip movie that 's surprisingly short of both adventure and song .	0
67926	3449	milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title	0
75527	3873	offers not even a hint of joy , preferring to focus on the humiliation of Martin as he defecates in bed and urinates on the plants at his own birthday party	0
1759	66	is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .	0
141545	7679	Suffers from a flat script and a low budget	0
110989	5881	A profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .	0
100560	5277	it collapses into exactly the kind of buddy cop comedy	0
25902	1187	, Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .	0
54089	2687	by 86 minutes of overly-familiar and poorly-constructed comedy	0
108228	5726	a lumbering , wheezy drag	0
48572	2372	does n't come close to the level of intelligence and visual splendour that can be seen in other films	0
31546	1477	With little visible talent and no energy	0
122674	6582	a child 's pain	0
121635	6519	, the film goes right over the edge and kills every sense of believability	0
123550	6634	film ' in the worst sense of the expression	0
150645	8211	is nothing short of a travesty of a transvestite comedy	0
146390	7962	is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype .	0
86185	4462	mainstream audiences will find little of interest in this film , which is often preachy and poorly acted .	0
74149	3798	Bean drops the ball too many times ...	0
7708	312	... irritating soul-searching garbage .	0
42479	2048	Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm	0
103489	5458	It 's not life-affirming -- its vulgar and mean , but	0
54723	2723	sit through crap like this	0
28723	1331	A semi-autobiographical film that 's so sloppily written and cast that you can not believe anyone more central to the creation of Bugsy than the caterer	0
129650	6973	dumb , narratively chaotic ,	0
26499	1216	A crass and insulting homage to great films like Some Like It Hot and the John Wayne classics .	0
71097	3627	repulsive and depressing	0
96818	5058	this alleged psychological thriller in search of purpose or even a plot	0
43126	2084	If the film has a problem , its shortness disappoints :	0
23810	1082	, the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .	0
82697	4270	This is one of the biggest disappointments of the year .	0
90784	4724	he 's taken one of the world 's most fascinating stories and made it dull , lifeless , and irritating	0
54603	2716	loses sight of its own story	0
6282	250	Black-and-white and unrealistic .	0
119361	6382	a hokey piece of nonsense	0
101803	5358	's superficial and unrealized	0
80073	4125	their struggle is simply too ludicrous and borderline insulting .	0
144017	7817	The heedless impetuousness of youth is on full , irritating display in -LRB- this -RRB- meandering and pointless French coming-of-age import from writer-director Anne-Sophie Birot .	0
51847	2557	this waste of time	0
151196	8242	annoying and artificial	0
63911	3234	the same tired old gags , modernized for the extreme sports generation .	0
114630	6099	littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups .	0
75865	3891	I could not stand them	0
90920	4730	are jarring and deeply out of place in what could have -LRB- and probably should have -RRB-	0
14912	641	will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? ''	0
2489	95	tumbleweeds blowing through the empty theatres	0
108862	5763	messy and frustrating ,	0
90400	4705	a cinematic disaster	0
143680	7797	near virtuosity in its crapulence	0
122121	6545	What you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height .	0
135938	7343	have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies	0
64803	3282	If it were any more of a turkey , it would gobble in Dolby Digital stereo .	0
65089	3293	The milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch	0
18868	828	is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''	0
99546	5220	Rollerball IS as bad as you think , and worse than you can imagine .	0
84474	4369	shot on ugly digital video	0
95448	4985	` The Country Bears ' should never have been brought out of hibernation .	0
13034	561	I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .	0
46000	2237	goes to absurd lengths to duck the very issues it raises .	0
155943	8537	so incredibly inane	0
78647	4048	feels as if -LRB- there 's -RRB- a choke leash around your neck so director Nick Cassavetes can give it a good , hard yank whenever he wants you to feel something .	0
103116	5438	Vulgar is too optimistic a title .	0
42678	2060	, here comes the first lousy Guy Ritchie imitation .	0
21733	971	worthless	0
74173	3800	Utter mush ... conceited pap .	0
37629	1788	frustrating than a modem that disconnects every 10 seconds	0
112370	5967	feels impersonal , almost generic	0
57585	2904	this worn-out , pandering palaver	0
40989	1965	worse stunt editing or cheaper action movie production values than in Extreme Ops	0
59645	3009	A bad movie that	0
12087	518	poor acting	0
97957	5131	should be served an eviction notice at every theater stuck with it .	0
100270	5261	a confusing drudgery .	0
2586	99	's not a particularly good film	0
60019	3028	as claustrophic , suffocating and chilly	0
59509	3001	a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome	0
104484	5514	bogs down in insignificance	0
79972	4119	blah characters	0
22312	1004	None of this is very original	0
97535	5100	are more involving than this mess	0
46109	2242	There 's already been too many of these films ...	0
